"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"JAHSEAR WHITTINGTON","NEBRASKA",31,49.49,"C","DI",2026,"Big Ten",63.8,74.8,69.6,56,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,1,0,2,1,16,0.063,0.125,6.3,15,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",177,177
"LANCE JACKSON","TEXAS",45,49.33,"C","DI",2026,"SEC",55.4,63.8,55.3,53.3,0,2,2,1,0,0,1,2,0,0,0,0,0,1,0,1,0,4,3,26,0.039,0.077,5.8,16,0,0.063,0.188,1,3,1,1,13,13,0,1,0,0,118.8,4.33,0,0,0,0,0,1,0,0,0,1,0,13,3,0,40,4,0.333,2,1,1,0.333,1,1,1,1,0,0.333,6,6,1,0,1,"P4",204,204
"KENNETH MERRIEWEATHER","IOWA",33,49.04,"C","DI",2026,"Big Ten",75.8,76.6,63.8,60,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0.083,0,0,20,1,0.05,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,2,1,0,0,1,2,0,0,0,0,3,3,0,0,0,"P4",71,71
"CHRISTIAN SPEAKMAN","GA TECH",19,49.01,"C","DI",2026,"ACC",72.5,73.7,58,NA,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,8,0,0,0,11,1,0.091,0.364,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4,0,2,2,1,0,2,2,0,0,0,0,4,4,0,0,0,"P4",240,240
"TRAVIS BATES","KANSAS ST",39,48.29,"C","DI",2026,"Big 12",64.5,52.6,73.3,NA,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,1,0,1,3,24,0.083,0.125,8.3,15,2,0.2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,"P4",100,100
"MATTHEW JOHNSON","OREGON",24,48.25,"C","DI",2026,"Big Ten",74.7,67.7,72.9,NA,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0.25,0.25,12.5,12,0,0,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",211,211
"DEREK WILKINS","CAL",57,47.97,"C","DI",2026,"ACC",65.3,69.3,56.8,60,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33,0.03,0,0,24,0,0.042,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,4,0,3,1,1,0,1,2,0,0,0,0,4,4,1,0,0,"P4",13,13
"DALLAS AFALAVA","WAKE",56,47.82,"C","DI",2026,"ACC",68.5,70.1,68.4,NA,0,0,1,0,0,0,2,2,4,0,0,0,0,0,0,0,1,4,3,34,0.147,0.059,2.9,22,10,0.091,0.136,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,0.5,0,1,0,0.333,2,0,1,0,0,1,4,4,0,0,1,"P4",115,115
"PRESTON WATSON","DUKE",41,47.1,"C","DI",2026,"ACC",65.4,67.9,56.4,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,0,0,0,21,1.5,0.143,0.191,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,0,3,2,0,0,2,3,0,0,0,0,5,5,0,0,0,"P4",174,174
"DILLAN FONTUS","SYRACUSE",32,47,"C","DI",2026,"ACC",71.7,73.5,58,61.5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0.053,0.053,2.6,13,5,0,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,4,0,1,1,0,0,2,1,0,1,0,0,4,4,0,1,0,"P4",72,72
"GLENN SEABROOKS III","VANDERBILT",21,45.93,"C","DI",2026,"SEC",66,67.8,64.2,59.7,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,7,0.143,0.143,7.1,13,1,0.077,0.154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,1,1,1,0,2,1,0,0,0,0,3,3,0,0,0,"P4",170,170
"ZACH LOHAVICHAN","WAKE",48,45.91,"C","DI",2026,"ACC",61,58.4,61.9,60,0,0,2,0,0,0,2,2,1,0,0,0,0,2,0,0,2,2,4,25,0.04,0.08,4,23,-0.5,0.174,0.174,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,3,0,0,2,2,0,2,0,0,0,0,0,3,3,0,1,0,"P4",9,9
"AHMAD MOTEN SR.","MIAMI FL",19,45.44,"C","DI",2026,"ACC",86.1,54.6,91.8,NA,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,13,0.308,0.154,7.7,6,0,0.167,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"P4",49,49
"KEMARI COPELAND","VA TECH",26,45.42,"C","DI",2026,"ACC",74.6,75.4,63.7,NA,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,17,0.118,0,0,9,-1,0.111,0.444,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"P4",53,53
"IAN GEFFRARD","TEXAS",30,45.28,"C","DI",2026,"SEC",69.4,65.6,67.8,NA,0,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,16,0.125,0.125,6.3,14,2,0.143,0.214,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3,0.25,1,2,0,0.25,2,1,1,0,0,0,4,4,0,0,0,"P4",86,86
"MARKIS DEAL","TCU",21,44.92,"C","DI",2026,"Big 12",76.9,52.6,90.2,60,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,13,0.231,0.154,7.7,8,0,0.25,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",94,94
"MAYS PESE","ARIZONA",44,44.8,"C","DI",2026,"Big 12",65.8,66.5,63.3,59.3,0,0,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,3,22,0.091,0.045,2.3,21,2,0.143,0.238,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,0,0,3,1,0,4,0,0,0,0,0,4,4,0,0,0,"P4",235,235
"DALLAS WALKER IV","AUBURN",24,44.69,"C","DI",2026,"SEC",67.5,64.4,65.4,NA,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,14,0,0.071,3.6,10,3,0.1,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"P4",5,5
"LUKE GAFFNEY","IOWA",26,44.34,"C","DI",2026,"Big Ten",67.9,65.8,64.7,NA,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,9,0.111,0.111,5.6,17,3.33,0.118,0.176,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,4,0.2,1,3,0,0,3,1,0,0,0,1,5,5,0,0,1,"P4",21,21
"STEPHIYLAN GREEN","LSU",20,43.76,"C","DI",2026,"SEC",73.5,70.7,66.2,NA,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,1,13,0.154,0.077,3.9,7,-3,0.143,0.429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0.333,1,1,1,0.333,1,1,1,0,0,0,3,3,0,0,0,"P4",68,68
"JONAH LEA'EA","MICHIGAN",19,43.69,"C","DI",2026,"Big Ten",76,79.4,60.3,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,13,0.077,0,0,6,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"P4",132,132
"KEANU WILLIAMS","PENN STATE",38,43.16,"C","DI",2026,"Big Ten",64.6,62.7,54.9,62.7,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,2,20,0,0.05,2.5,18,0,0.111,0.167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0,2,1,1,0,1,1,0,0,0,0,3,3,1,0,0,"P4",14,14
"ELIJAH GRIFFIN","GEORGIA",20,42.22,"C","DI",2026,"SEC",76.3,65.9,80,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,8,0.125,0.125,6.3,12,1,0.083,0.167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",196,196
"DEVARRICK WOODS","CLEMSON",28,41.46,"C","DI",2026,"ACC",69.2,75.1,58.2,NA,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,22,0.045,0.045,2.3,6,3,0,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,0,1,2,0,0,2,1,0,0,0,0,3,3,0,0,0,"P4",214,214
"MICAH AMEDEE","BOSTON COL",35,41.34,"C","DI",2026,"ACC",65.8,70.9,64.7,NA,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,17,0.118,0.059,2.9,18,0,0.056,0.167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",234,234
"KEANU TANUVASA","BYU",50,41.31,"C","DI",2026,"Big 12",65,75.9,57.8,60,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,30,0.033,0.033,3.3,20,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3,0.25,0,1,1,0,2,0,0,1,0,0.5,4,4,0,0,1,"P4",1,1
"JJ HANNE","GEORGIA",15,41.02,"C","DI",2026,"SEC",73.9,76.3,56.5,NA,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,8,2.33,0,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,4,0,1,3,0,0,3,1,0,0,0,0,4,4,0,0,0,"P4",226,226
"DAYLEN RUSSELL","LOUISVILLE",27,40.99,"C","DI",2026,"ACC",65.9,71.8,65.4,NA,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,16,0.125,0.063,3.1,11,4.5,0.091,0.182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"P4",175,175
"XAVIER GILLIAM","TENNESSEE",53,40.87,"C","DI",2026,"SEC",67,67,62.5,NA,0,0,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,6,2,33,0.091,0.03,1.5,20,1,0.1,0.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0.4,0,3,1,0.4,3,0,2,0,0,0,5,5,0,0,0,"P4",140,140
"CHRISTIAN DAVIS","SMU",16,40.84,"C","DI",2026,"ACC",75.5,74.7,62.8,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11,0.091,0.091,4.5,5,0,0,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",136,136
"JOSEPH MBATCHOU","FLORIDA",20,40.77,"C","DI",2026,"SEC",78.1,77.2,64.1,60,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.083,0,0,8,0,0,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,"P4",224,224
"A'MAURI WASHINGTON","OREGON",40,40.33,"C","DI",2026,"Big Ten",65.8,70.5,60.1,61.8,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,19,0.053,0,0,20,0.5,0.05,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,52,3,0,0,2,1,0,2,0,0,1,0,0,3,3,0,1,0,"P4",131,131
"EYAN THOMAS","MARYLAND",23,40.01,"C","DI",2026,"Big Ten",65.4,63.5,63.4,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,11,0.091,0.091,4.5,12,3,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,3,0.25,1,1,1,0,2,1,0,0,0,1,4,4,0,0,1,"P4",80,80
"ALEX VANSUMEREN","USC",32,39.97,"D","DI",2026,"Big Ten",59.1,59.9,56.3,60,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,15,0,0,0,17,-1,0.294,0.235,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,4,0,2,1,1,0,1,2,0,1,0,0,4,4,0,1,0,"P4",37,37
"KEDRICK BINGLEY-JONES","ALABAMA",20,39.93,"D","DI",2026,"SEC",70.1,71.3,57.4,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,13,4,0,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,0,2,1,0,0,1,2,0,0,0,0,3,3,0,0,0,"P4",3,3
"TAYLOR BROWN","W VIRGINIA",22,39.72,"D","DI",2026,"Big 12",68.5,63.2,68.4,NA,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13,0.077,0,0,9,4,0.111,0.111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",236,236
"DJ HICKS","TEXAS A&M",36,39.37,"D","DI",2026,"SEC",73,67.4,70.1,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,2,25,0.08,0.04,2,11,-1,0.182,0.455,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",122,122
"NATE GABRIEL","W VIRGINIA",39,38.97,"D","DI",2026,"Big 12",65,65,60.6,NA,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,21,0.048,0.048,2.4,18,2,0.111,0.167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,3,0,0,3,1,0,3,0,0,0,0,0,3,3,0,0,0,"P4",147,147
"JARAY BLEDSOE","MISS STATE",37,38.36,"D","DI",2026,"SEC",54.8,52.5,60.7,58.6,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,29,0.035,0.069,5.2,6,3,0.167,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,1,1,0,1,0,0,3,3,0,0,0,"P4",32,32
"TYRIQUE TUCKER","INDIANA",24,37.6,"D","DI",2026,"Big Ten",74.4,74.2,63,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,12,0.083,0.083,4.2,12,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",23,23
"CHARLES PERKINS","WISCONSIN",17,37.46,"D","DI",2026,"Big Ten",73.9,75.5,56.9,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,11,3,0.182,0.455,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,0,1,2,0,0,2,1,0,0,0,0,3,3,0,0,0,"P4",44,44
"JAMAAL WHYCE JR.","BAYLOR",22,37.44,"D","DI",2026,"Big 12",71,69,63.2,60,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13,0.077,0,0,9,1,0.111,0.333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0,2,1,0,0,1,0,0,0,0,0,3,3,2,0,0,"P4",35,35
"JOHN WALKER","OHIO STATE",54,37.31,"D","DI",2026,"Big Ten",70.7,72.2,62,NA,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,29,0.069,0.069,3.5,25,5,0.04,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,3,0,0,1,0,0,3,0,0,0,0,0,3,3,0,0,0,"P4",106,106
"DARIN CONLEY","WASHINGTON",41,37.02,"D","DI",2026,"Big Ten",71.4,67.2,64.7,61.8,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,31,0.097,0.032,1.6,10,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,"P4",126,126
"KEVIN ALLEN","SMU",24,36.83,"D","DI",2026,"ACC",75.3,82,55.6,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,10,1,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,3,0,1,1,0,0,1,1,0,0,0,0,3,3,0,1,0,"P4",118,118
"BAILEY ABERCROMBIE","LOUISVILLE",22,36.72,"D","DI",2026,"ACC",67.9,69.2,55.1,61.8,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,15,0,0.067,3.3,7,0,0.143,0.429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0,1,0,0,0,0,1,0,1,1,0,2,2,0,1,0,"P4",197,197
"RICHARD ANDERSON","LSU",17,36.45,"D","DI",2026,"SEC",66.6,66.4,61,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,10,0,0.1,5,7,1,0.143,0.286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",247,247
"ZAIRE ANGOY","RUTGERS",21,36.25,"D","DI",2026,"Big Ten",63.2,62.6,60.9,NA,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,13,0.077,0.077,3.9,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",11,11
"THEORIN RANDLE","MINNESOTA",37,36.19,"D","DI",2026,"Big Ten",58.8,63.6,49.5,NA,0,1,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2,2,14,0.071,0.143,7.1,23,2,0.043,0.087,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0.25,1,2,0,0,2,1,0,0,0,1,4,4,0,0,1,"P4",97,97
"MYLACHI WILLIAMS","VA TECH",15,36.12,"D","DI",2026,"ACC",68.2,63.3,54.7,70.6,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1,8,0,0,0,6,-4.5,0.167,0.333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0.25,0,3,3,0.25,3,0,1,0,0,0,3,4,0,0,0,"P4",189,189
"BEN ROBERTS","MICH STATE",24,35.76,"D","DI",2026,"Big Ten",69.2,63.4,61.6,67.4,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,1,14,0.071,0,0,10,0,0.1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,0.333,1,1,1,0,1,0,0,0,0,0.5,3,3,1,0,1,"P4",56,56
"NOAH CLARK","S CAROLINA",16,35.63,"D","DI",2026,"SEC",75.8,80.6,56.3,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,11,0,0,0,5,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",248,248
"CHRIS MARABLE JR.","BOSTON COL",21,35.35,"D","DI",2026,"ACC",68.1,65.8,64.3,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.091,0.091,4.5,10,0,0.1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",125,125
"MARQUAZE PARKER","CINCINNATI",23,35.31,"D","DI",2026,"Big 12",71.8,70.9,64.3,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,17,0.059,0,0,6,-1,0,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",168,168
"BRYCE BUTLER","TEXAS TECH",19,35.24,"D","DI",2026,"Big 12",68.5,67.9,61.9,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0.083,0,0,7,3,0,0.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",142,142
